uid,signup_dt,auth_type,device,dt
21636868,6/1/16,C,1,10/16/16
21636868,6/1/16,C,1,8/22/16
21636868,6/1/16,C,1,9/12/16
21636868,6/1/16,C,1,8/2/16
21636868,6/1/16,C,1,7/10/16
21636868,6/1/16,C,1,4/18/17
21636868,6/1/16,C,1,1/4/17
21636868,6/1/16,C,1,6/20/16
21636868,6/1/16,C,1,12/19/16
21636868,6/1/16,C,1,12/4/16
21636868,6/1/16,C,1,6/14/16
21636868,6/1/16,C,1,11/23/16
21636868,6/1/16,C,1,6/28/16
21636868,6/1/16,C,1,7/18/16
21636868,6/1/16,C,1,6/13/16
21636868,6/1/16,C,1,10/5/16
21636868,6/1/16,C,1,8/28/16
21636868,6/1/16,C,1,8/13/16
21636868,6/1/16,C,1,11/6/16
21636868,6/1/16,C,1,9/18/16
21636868,6/1/16,C,1,9/10/16
21636868,6/1/16,C,1,7/6/16
21636868,6/1/16,C,1,6/8/16
21636868,6/1/16,C,1,8/14/16
21636868,6/1/16,C,1,7/17/16
21636868,6/1/16,C,1,8/31/16
21636868,6/1/16,C,1,10/25/16
21636868,6/1/16,C,1,8/15/16
21636868,6/1/16,C,1,2/27/17
21636868,6/1/16,C,1,9/17/16
21636868,6/1/16,C,1,6/5/16
21636868,6/1/16,C,1,12/7/16
21636868,6/1/16,C,1,9/26/16
21636868,6/1/16,C,1,6/2/16
21636868,6/1/16,C,1,7/29/16
21636868,6/1/16,C,1,7/9/16
21636868,6/1/16,C,1,12/5/16
21639139,6/1/16,C,4,1/27/17
21639139,6/1/16,C,4,9/5/16
21639139,6/1/16,C,4,9/14/16
21639139,6/1/16,C,4,1/13/17
21639139,6/1/16,C,4,2/17/17
21639139,6/1/16,C,4,12/23/16
21639139,6/1/16,C,4,9/19/16
21639139,6/1/16,C,4,9/8/16
21639139,6/1/16,C,4,9/2/16
21639139,6/1/16,C,4,10/4/16
21639139,6/1/16,C,4,1/5/17
21639139,6/1/16,C,4,11/7/16
21639139,6/1/16,C,4,8/26/16
21639139,6/1/16,C,4,10/3/16
21639139,6/1/16,C,4,2/27/17
21639139,6/1/16,C,4,11/1/16
21639139,6/1/16,C,4,9/1/16
21639139,6/1/16,C,4,6/30/16
21639139,6/1/16,C,4,9/24/16
21639139,6/1/16,C,4,11/8/16
21639139,6/1/16,C,4,1/20/17
21639139,6/1/16,C,4,6/1/16
21639139,6/1/16,C,4,7/6/16
21639139,6/1/16,C,4,12/12/16
21639139,6/1/16,C,4,4/7/17
21639139,6/1/16,C,4,11/18/16
21639139,6/1/16,C,4,4/11/17
21639139,6/1/16,C,4,12/5/16
21639139,6/1/16,C,4,6/16/16
21639139,6/1/16,C,4,6/14/16
21639139,6/1/16,C,4,1/10/17
21639139,6/1/16,C,4,6/11/16
21639139,6/1/16,C,4,4/14/17
21639139,6/1/16,C,4,9/26/16
21639139,6/1/16,C,4,9/6/16
21639139,6/1/16,C,4,11/29/16
21639139,6/1/16,C,4,2/13/17
21639139,6/1/16,C,4,6/6/16
21639139,6/1/16,C,4,3/29/17
21639139,6/1/16,C,4,1/24/17
21639139,6/1/16,C,4,10/2/16
21639139,6/1/16,C,4,12/15/16
21639139,6/1/16,C,4,9/16/16
21639139,6/1/16,C,4,11/10/16
21639139,6/1/16,C,4,10/10/16
21639139,6/1/16,C,4,10/18/16
21639139,6/1/16,C,4,6/5/16
21639139,6/1/16,C,4,8/2/16
21639321,6/1/16,C,5,6/9/16
21639321,6/1/16,C,5,6/1/16
21641291,6/1/16,C,1,6/2/16
21641291,6/1/16,C,1,10/27/16
21641291,6/1/16,C,1,7/23/16
21641291,6/1/16,C,1,1/9/17
21641291,6/1/16,C,1,6/1/16
21641291,6/1/16,C,1,1/11/17
21641291,6/1/16,C,1,6/30/16
21641291,6/1/16,C,1,8/21/16
21641291,6/1/16,C,1,11/11/16
21641602,6/1/16,C,1,6/1/16
21641685,6/1/16,B,1,6/1/16
21641685,6/1/16,B,1,6/6/16
21641685,6/1/16,B,1,7/12/16
21641685,6/1/16,B,1,6/8/16
21641685,6/1/16,B,1,6/17/16
21642253,6/1/16,C,1,8/15/16
21642253,6/1/16,C,1,7/28/16
21642253,6/1/16,C,1,7/8/16
21642253,6/1/16,C,1,8/9/16
21642253,6/1/16,C,1,8/21/16
21642253,6/1/16,C,1,7/5/16
21642253,6/1/16,C,1,9/19/16
21642253,6/1/16,C,1,7/18/16
21642253,6/1/16,C,1,9/13/16
21642253,6/1/16,C,1,7/29/16
21642253,6/1/16,C,1,6/19/16
21642253,6/1/16,C,1,7/9/16
21642253,6/1/16,C,1,6/1/16
21642253,6/1/16,C,1,6/7/16
21642253,6/1/16,C,1,7/6/16
21642253,6/1/16,C,1,6/8/16
21642253,6/1/16,C,1,7/10/16
21642253,6/1/16,C,1,8/2/16
21643114,6/1/16,C,1,6/22/16
21643114,6/1/16,C,1,6/1/16
21643114,6/1/16,C,1,6/23/16
21643114,6/1/16,C,1,6/9/16
21643114,6/1/16,C,1,6/10/16
21643114,6/1/16,C,1,6/18/16
21643395,6/1/16,C,5,6/1/16
21643395,6/1/16,C,5,6/10/16
21643395,6/1/16,C,5,10/30/16
21643395,6/1/16,C,5,8/18/16
21643395,6/1/16,C,5,6/8/16
21643395,6/1/16,C,5,7/31/16
21643395,6/1/16,C,5,4/16/17
21643395,6/1/16,C,5,8/19/16
21644007,6/1/16,C,4,10/16/16
21644007,6/1/16,C,4,10/6/16
21644007,6/1/16,C,4,11/1/16
21644007,6/1/16,C,4,8/21/16
21644007,6/1/16,C,4,6/1/16
21644007,6/1/16,C,4,7/13/16
21644007,6/1/16,C,4,9/1/16
21644007,6/1/16,C,4,10/10/16
21644007,6/1/16,C,4,10/24/16
21644733,6/1/16,A,6,6/1/16
21645457,6/1/16,C,1,7/17/16
21645457,6/1/16,C,1,2/22/17
21645457,6/1/16,C,1,1/18/17
21645457,6/1/16,C,1,11/30/16
21645457,6/1/16,C,1,1/15/17
21645457,6/1/16,C,1,9/26/16
21645457,6/1/16,C,1,9/12/16
21645457,6/1/16,C,1,9/6/16
21645457,6/1/16,C,1,11/23/16
21645457,6/1/16,C,1,8/24/16
21645457,6/1/16,C,1,12/24/16
21645457,6/1/16,C,1,9/9/16
21645457,6/1/16,C,1,8/8/16
21645457,6/1/16,C,1,6/29/16
21645457,6/1/16,C,1,6/10/16
21645457,6/1/16,C,1,6/6/16
21645457,6/1/16,C,1,8/23/16
21645457,6/1/16,C,1,1/11/17
21645457,6/1/16,C,1,10/26/16
21645457,6/1/16,C,1,4/24/17
21645457,6/1/16,C,1,6/1/16
21645457,6/1/16,C,1,11/27/16
21645457,6/1/16,C,1,9/2/16
21645457,6/1/16,C,1,8/16/16
21645457,6/1/16,C,1,9/5/16
21645457,6/1/16,C,1,8/17/16
21645856,6/1/16,A,1,6/15/16
21645856,6/1/16,A,1,6/25/16
21645856,6/1/16,A,1,8/7/16
21645856,6/1/16,A,1,8/2/16
21645856,6/1/16,A,1,2/28/17
21645856,6/1/16,A,1,6/27/16
21645856,6/1/16,A,1,1/3/17
21645856,6/1/16,A,1,6/1/16
21645856,6/1/16,A,1,6/19/16
21645856,6/1/16,A,1,8/1/16
21645856,6/1/16,A,1,7/22/16
21645856,6/1/16,A,1,6/26/16
21645856,6/1/16,A,1,6/7/16
21645856,6/1/16,A,1,8/26/16
21645856,6/1/16,A,1,6/24/16
21646468,6/1/16,C,1,6/1/16
21646648,6/1/16,C,1,6/2/16
21646648,6/1/16,C,1,8/14/16
21646648,6/1/16,C,1,8/19/16
21646648,6/1/16,C,1,8/16/16
21646648,6/1/16,C,1,6/1/16
21646648,6/1/16,C,1,6/4/16
21646648,6/1/16,C,1,8/23/16
21647144,6/1/16,A,5,3/20/17
21647144,6/1/16,A,5,3/27/17
21647144,6/1/16,A,5,6/12/16
21647144,6/1/16,A,5,4/12/17
21647144,6/1/16,A,5,1/16/17
21647144,6/1/16,A,5,8/23/16
21647144,6/1/16,A,5,6/1/16
21647144,6/1/16,A,5,6/10/16
21647144,6/1/16,A,5,4/9/17
21647144,6/1/16,A,5,9/11/16
21647144,6/1/16,A,5,3/13/17
21647144,6/1/16,A,5,3/15/17
21647144,6/1/16,A,5,4/5/17
21647144,6/1/16,A,5,6/28/16
21647144,6/1/16,A,5,4/16/17
21647144,6/1/16,A,5,8/14/16
21647144,6/1/16,A,5,1/18/17
21647144,6/1/16,A,5,6/27/16
21647144,6/1/16,A,5,11/30/16
21647266,6/1/16,A,5,6/2/16
21647266,6/1/16,A,5,6/21/16
21647266,6/1/16,A,5,9/28/16
21647266,6/1/16,A,5,6/1/16
21647266,6/1/16,A,5,6/5/16
21636496,6/1/16,A,6,6/1/16
21636496,6/1/16,A,6,6/3/16
21636496,6/1/16,A,6,6/2/16
21637646,6/1/16,A,1,12/17/16
21637646,6/1/16,A,1,10/26/16
21637646,6/1/16,A,1,6/1/16
21637646,6/1/16,A,1,8/24/16
21637646,6/1/16,A,1,1/13/17
21637646,6/1/16,A,1,7/12/16
21637646,6/1/16,A,1,7/11/16
21638838,6/1/16,C,1,6/1/16
21639486,6/1/16,B,1,6/1/16
21639486,6/1/16,B,1,1/31/17
21639486,6/1/16,B,1,6/17/16
21639559,6/1/16,B,7,6/6/16
21639559,6/1/16,B,7,6/11/16
21639559,6/1/16,B,7,6/1/16
21639559,6/1/16,B,7,6/2/16
21639559,6/1/16,B,7,6/5/16
21642525,6/1/16,C,1,7/4/16
21642525,6/1/16,C,1,8/22/16
21642525,6/1/16,C,1,8/2/16
21642525,6/1/16,C,1,11/30/16
21642525,6/1/16,C,1,8/14/16
21642525,6/1/16,C,1,6/1/16
21642525,6/1/16,C,1,8/23/16
21642525,6/1/16,C,1,10/12/16
21642525,6/1/16,C,1,8/10/16
21642525,6/1/16,C,1,8/1/16
21642525,6/1/16,C,1,8/31/16
21642661,6/1/16,C,1,6/1/16
21643249,6/1/16,B,1,8/13/16
21643249,6/1/16,B,1,8/25/16
21643249,6/1/16,B,1,7/3/16
21643249,6/1/16,B,1,6/1/16
21643249,6/1/16,B,1,8/14/16
21643249,6/1/16,B,1,8/24/16
21643249,6/1/16,B,1,7/27/16
21644220,6/1/16,A,2,6/16/16
21644220,6/1/16,A,2,9/2/16
21644220,6/1/16,A,2,9/7/16
21644220,6/1/16,A,2,6/1/16
21646092,6/1/16,A,6,6/29/16
21646092,6/1/16,A,6,7/24/16
21646092,6/1/16,A,6,3/22/17
21646092,6/1/16,A,6,7/19/16
21646092,6/1/16,A,6,7/5/16
21646092,6/1/16,A,6,7/28/16
21646092,6/1/16,A,6,6/24/16
21646092,6/1/16,A,6,6/18/16
21646092,6/1/16,A,6,6/2/16
21646092,6/1/16,A,6,6/27/16
21646092,6/1/16,A,6,6/28/16
21646092,6/1/16,A,6,6/1/16
21646092,6/1/16,A,6,7/29/16
21646092,6/1/16,A,6,6/20/16
21646092,6/1/16,A,6,6/8/16
21646092,6/1/16,A,6,6/17/16
21646092,6/1/16,A,6,7/16/16
21646092,6/1/16,A,6,7/3/16
21646092,6/1/16,A,6,7/18/16
21647663,6/1/16,C,6,8/21/16
21647663,6/1/16,C,6,6/1/16
21647663,6/1/16,C,6,7/31/16
21647663,6/1/16,C,6,10/6/16
21647663,6/1/16,C,6,10/20/16
21647663,6/1/16,C,6,8/13/16
21647663,6/1/16,C,6,6/29/16
21647663,6/1/16,C,6,6/8/16
21647663,6/1/16,C,6,6/21/16
21647663,6/1/16,C,6,6/27/16
21647663,6/1/16,C,6,7/10/16
21647926,6/1/16,C,1,6/5/16
21647926,6/1/16,C,1,6/1/16
21649103,6/1/16,C,5,12/7/16
21649103,6/1/16,C,5,6/1/16
21649103,6/1/16,C,5,8/3/16
21649103,6/1/16,C,5,8/18/16
21649103,6/1/16,C,5,6/3/16
21649103,6/1/16,C,5,7/2/16
21649103,6/1/16,C,5,9/29/16
21649103,6/1/16,C,5,6/5/16
21649103,6/1/16,C,5,8/11/16
21649103,6/1/16,C,5,6/9/16
21649103,6/1/16,C,5,6/21/16
21649103,6/1/16,C,5,8/2/16
21649103,6/1/16,C,5,7/26/16
21649103,6/1/16,C,5,7/3/16
21649103,6/1/16,C,5,6/8/16
21649103,6/1/16,C,5,6/2/16
21649103,6/1/16,C,5,6/27/16
21649103,6/1/16,C,5,6/19/16
21649103,6/1/16,C,5,8/15/16
21638477,6/1/16,C,1,6/20/16
21638477,6/1/16,C,1,6/5/16
21638477,6/1/16,C,1,6/28/16
21638477,6/1/16,C,1,7/5/16
21638477,6/1/16,C,1,6/1/16
21642053,6/1/16,C,6,6/5/16
21642053,6/1/16,C,6,6/1/16
21642173,6/1/16,C,1,10/22/16
21642173,6/1/16,C,1,6/22/16
21642173,6/1/16,C,1,8/11/16
21642173,6/1/16,C,1,6/1/16
21642173,6/1/16,C,1,6/10/16
21642173,6/1/16,C,1,6/12/16
21642173,6/1/16,C,1,6/5/16
21643093,6/1/16,A,6,6/3/16
21643093,6/1/16,A,6,6/29/16
21643093,6/1/16,A,6,8/10/16
21643093,6/1/16,A,6,8/21/16
21643093,6/1/16,A,6,2/18/17
21643093,6/1/16,A,6,6/4/16
21643093,6/1/16,A,6,6/2/16
21643093,6/1/16,A,6,6/1/16
21643093,6/1/16,A,6,3/24/17
21643093,6/1/16,A,6,6/20/16
21644585,6/1/16,C,1,6/8/16
21644585,6/1/16,C,1,6/1/16
21644842,6/1/16,A,5,8/10/16
21644842,6/1/16,A,5,11/25/16
21644842,6/1/16,A,5,6/3/16
21644842,6/1/16,A,5,8/24/16
21644842,6/1/16,A,5,11/14/16
21644842,6/1/16,A,5,8/21/16
21644842,6/1/16,A,5,8/18/16
21644842,6/1/16,A,5,6/1/16
21644842,6/1/16,A,5,11/8/16
21644842,6/1/16,A,5,2/10/17
21644842,6/1/16,A,5,8/9/16
21644842,6/1/16,A,5,8/23/16
21644842,6/1/16,A,5,6/2/16
21644842,6/1/16,A,5,8/4/16
21644842,6/1/16,A,5,11/3/16
21644842,6/1/16,A,5,10/22/16
21644842,6/1/16,A,5,6/28/16
21644842,6/1/16,A,5,7/21/16
21644842,6/1/16,A,5,10/13/16
21644842,6/1/16,A,5,8/13/16
21644842,6/1/16,A,5,8/16/16
21644842,6/1/16,A,5,7/27/16
21644842,6/1/16,A,5,8/30/16
21644842,6/1/16,A,5,2/1/17
21644842,6/1/16,A,5,6/14/16
21645290,6/1/16,C,1,6/12/16
21645290,6/1/16,C,1,6/1/16
21645290,6/1/16,C,1,6/5/16
21646272,6/1/16,C,1,3/29/17
21646272,6/1/16,C,1,3/21/17
21646272,6/1/16,C,1,9/4/16
21646272,6/1/16,C,1,4/8/17
21646272,6/1/16,C,1,4/19/17
21646272,6/1/16,C,1,3/9/17
21646272,6/1/16,C,1,4/2/17
21646272,6/1/16,C,1,6/13/16
21646272,6/1/16,C,1,3/30/17
21646272,6/1/16,C,1,8/11/16
21646272,6/1/16,C,1,7/15/16
21646272,6/1/16,C,1,4/25/17
21646272,6/1/16,C,1,9/6/16
21646272,6/1/16,C,1,4/9/17
21646272,6/1/16,C,1,3/24/17
21646272,6/1/16,C,1,3/27/17
21646272,6/1/16,C,1,4/3/17
21646272,6/1/16,C,1,4/17/17
21646272,6/1/16,C,1,3/20/17
21646272,6/1/16,C,1,6/1/16
21646272,6/1/16,C,1,11/19/16
21646272,6/1/16,C,1,4/10/17
21646272,6/1/16,C,1,3/25/17
21646272,6/1/16,C,1,4/4/17
21646272,6/1/16,C,1,4/11/17
21646272,6/1/16,C,1,4/7/17
21646272,6/1/16,C,1,3/28/17
21646272,6/1/16,C,1,4/12/17
21646272,6/1/16,C,1,4/21/17
21646272,6/1/16,C,1,3/14/17
21648609,6/1/16,A,1,6/1/16
21636072,6/1/16,A,1,6/1/16
21636072,6/1/16,A,1,6/4/16
21637482,6/1/16,B,1,9/19/16
21637482,6/1/16,B,1,1/11/17
21637482,6/1/16,B,1,3/31/17
21637482,6/1/16,B,1,12/18/16
21637482,6/1/16,B,1,7/20/16
21637482,6/1/16,B,1,8/17/16
21637482,6/1/16,B,1,2/14/17
21637482,6/1/16,B,1,11/26/16
21637482,6/1/16,B,1,10/17/16
21637482,6/1/16,B,1,10/29/16
21637482,6/1/16,B,1,8/6/16
21637482,6/1/16,B,1,11/27/16
21637482,6/1/16,B,1,6/15/16
21637482,6/1/16,B,1,10/12/16
21637482,6/1/16,B,1,7/31/16
21637482,6/1/16,B,1,10/3/16
21637482,6/1/16,B,1,10/26/16
21637482,6/1/16,B,1,12/12/16
21637482,6/1/16,B,1,3/25/17
21637482,6/1/16,B,1,4/21/17
21637482,6/1/16,B,1,10/23/16
21637482,6/1/16,B,1,6/1/16
21637482,6/1/16,B,1,9/2/16
21637482,6/1/16,B,1,8/18/16
21637482,6/1/16,B,1,4/15/17
21637482,6/1/16,B,1,10/18/16
21637482,6/1/16,B,1,3/28/17
21637482,6/1/16,B,1,9/27/16
21637482,6/1/16,B,1,10/9/16
21637482,6/1/16,B,1,2/10/17
21637482,6/1/16,B,1,8/9/16
21637482,6/1/16,B,1,1/5/17
21637482,6/1/16,B,1,8/30/16
21637482,6/1/16,B,1,8/24/16
21637482,6/1/16,B,1,4/9/17
21637482,6/1/16,B,1,6/9/16
21637482,6/1/16,B,1,11/5/16
21637482,6/1/16,B,1,6/21/16
21637482,6/1/16,B,1,1/7/17
21637482,6/1/16,B,1,6/17/16
21637482,6/1/16,B,1,4/3/17
21637482,6/1/16,B,1,8/23/16
21637482,6/1/16,B,1,1/8/17
21637482,6/1/16,B,1,2/6/17
21637482,6/1/16,B,1,4/12/17
21637482,6/1/16,B,1,1/16/17
21637482,6/1/16,B,1,6/12/16
21637482,6/1/16,B,1,8/7/16
21637482,6/1/16,B,1,2/17/17
21637482,6/1/16,B,1,9/18/16
21637482,6/1/16,B,1,6/5/16
21637482,6/1/16,B,1,2/12/17
21637482,6/1/16,B,1,7/21/16
21637482,6/1/16,B,1,3/16/17
21637482,6/1/16,B,1,10/21/16
21637482,6/1/16,B,1,10/16/16
21637482,6/1/16,B,1,9/11/16
21637482,6/1/16,B,1,2/5/17
21637482,6/1/16,B,1,11/29/16
21637482,6/1/16,B,1,8/19/16
21637482,6/1/16,B,1,1/24/17
21637482,6/1/16,B,1,11/6/16
21637482,6/1/16,B,1,9/6/16
21637482,6/1/16,B,1,1/28/17
21637482,6/1/16,B,1,8/1/16
21637482,6/1/16,B,1,9/3/16
21637482,6/1/16,B,1,6/11/16
21637482,6/1/16,B,1,12/27/16
21637482,6/1/16,B,1,1/21/17
21637482,6/1/16,B,1,2/9/17
21637482,6/1/16,B,1,6/8/16
21637482,6/1/16,B,1,2/22/17
21637482,6/1/16,B,1,2/11/17
21637482,6/1/16,B,1,11/15/16
21637482,6/1/16,B,1,8/15/16
21637482,6/1/16,B,1,4/25/17
21637482,6/1/16,B,1,4/17/17
21637482,6/1/16,B,1,4/8/17
21637482,6/1/16,B,1,7/19/16
21637482,6/1/16,B,1,8/20/16
21637482,6/1/16,B,1,8/25/16
21637482,6/1/16,B,1,6/19/16
21637482,6/1/16,B,1,8/27/16
21637482,6/1/16,B,1,8/31/16
21637482,6/1/16,B,1,6/7/16
21637482,6/1/16,B,1,9/1/16
21637482,6/1/16,B,1,12/28/16
21637482,6/1/16,B,1,9/26/16
21637482,6/1/16,B,1,2/8/17
21637482,6/1/16,B,1,6/20/16
21637482,6/1/16,B,1,8/14/16
21637482,6/1/16,B,1,6/2/16
21637482,6/1/16,B,1,3/18/17
21637482,6/1/16,B,1,2/28/17
21637482,6/1/16,B,1,3/26/17
21637482,6/1/16,B,1,4/2/17
21637482,6/1/16,B,1,7/26/16
21637482,6/1/16,B,1,8/26/16
21637482,6/1/16,B,1,6/13/16
21637482,6/1/16,B,1,4/22/17
21637482,6/1/16,B,1,4/27/17
21637482,6/1/16,B,1,4/19/17
21637482,6/1/16,B,1,4/26/17
21637482,6/1/16,B,1,1/9/17
21637482,6/1/16,B,1,1/6/17
21637482,6/1/16,B,1,10/5/16
21637482,6/1/16,B,1,11/30/16
21637482,6/1/16,B,1,8/28/16
21637482,6/1/16,B,1,2/15/17
21637482,6/1/16,B,1,3/23/17
21637482,6/1/16,B,1,12/20/16
21637482,6/1/16,B,1,9/16/16
21637482,6/1/16,B,1,7/24/16
21637482,6/1/16,B,1,6/14/16
21637482,6/1/16,B,1,6/6/16
21637482,6/1/16,B,1,11/23/16
21637482,6/1/16,B,1,8/16/16
21637482,6/1/16,B,1,9/9/16
21637482,6/1/16,B,1,8/8/16
21637482,6/1/16,B,1,1/1/17
21637482,6/1/16,B,1,10/25/16
21637482,6/1/16,B,1,12/14/16
21637482,6/1/16,B,1,2/13/17
21637482,6/1/16,B,1,1/17/17
21637482,6/1/16,B,1,12/31/16
21637482,6/1/16,B,1,10/20/16
21637482,6/1/16,B,1,4/16/17
21637482,6/1/16,B,1,2/2/17
21639299,6/1/16,C,5,3/14/17
21639299,6/1/16,C,5,6/1/16
21639299,6/1/16,C,5,6/3/16
21639299,6/1/16,C,5,6/22/16
21639299,6/1/16,C,5,3/20/17
21639436,6/1/16,A,4,6/1/16
21640306,6/1/16,B,6,7/1/16
21640306,6/1/16,B,6,10/14/16
21640306,6/1/16,B,6,11/3/16
21640306,6/1/16,B,6,7/4/16
21640306,6/1/16,B,6,6/5/16
21640306,6/1/16,B,6,7/30/16
21640306,6/1/16,B,6,1/10/17
21640306,6/1/16,B,6,7/7/16
21640306,6/1/16,B,6,6/30/16
21640306,6/1/16,B,6,10/13/16
21640306,6/1/16,B,6,11/11/16
21640306,6/1/16,B,6,6/1/16
21640306,6/1/16,B,6,1/18/17
21640306,6/1/16,B,6,1/29/17
21640624,6/1/16,B,3,7/24/16
21640624,6/1/16,B,3,6/22/16
21640624,6/1/16,B,3,6/2/16
21640624,6/1/16,B,3,6/1/16
21641806,6/1/16,C,1,6/1/16
21642097,6/1/16,C,1,10/17/16
21642097,6/1/16,C,1,6/1/16
21642097,6/1/16,C,1,10/9/16
21642097,6/1/16,C,1,8/4/16
21642097,6/1/16,C,1,7/10/16
21642097,6/1/16,C,1,9/25/16
21642097,6/1/16,C,1,6/5/16
21642097,6/1/16,C,1,9/1/16
21642097,6/1/16,C,1,7/15/16
21642097,6/1/16,C,1,9/26/16
21642097,6/1/16,C,1,10/14/16
21642097,6/1/16,C,1,8/3/16
21642097,6/1/16,C,1,7/18/16
21642097,6/1/16,C,1,8/20/16
21645564,6/1/16,C,1,12/17/16
21645564,6/1/16,C,1,6/1/16
21646139,6/1/16,C,4,6/12/16
21646139,6/1/16,C,4,6/1/16
21646139,6/1/16,C,4,10/6/16
21646139,6/1/16,C,4,6/15/16
21646139,6/1/16,C,4,6/10/16
21646139,6/1/16,C,4,12/3/16
21646139,6/1/16,C,4,6/6/16
21646139,6/1/16,C,4,7/2/16
21646139,6/1/16,C,4,1/2/17
21646139,6/1/16,C,4,6/21/16
21646139,6/1/16,C,4,6/11/16
21646139,6/1/16,C,4,6/3/16
21646139,6/1/16,C,4,1/22/17
21646139,6/1/16,C,4,7/8/16
21646139,6/1/16,C,4,6/2/16
21646139,6/1/16,C,4,6/19/16
21646139,6/1/16,C,4,6/8/16
21646139,6/1/16,C,4,7/17/16
21646139,6/1/16,C,4,10/5/16
21646139,6/1/16,C,4,2/12/17
21646139,6/1/16,C,4,7/3/16
21646139,6/1/16,C,4,6/23/16
21646139,6/1/16,C,4,6/7/16
21646139,6/1/16,C,4,10/7/16
21646139,6/1/16,C,4,6/4/16
21646139,6/1/16,C,4,6/5/16
21646139,6/1/16,C,4,6/22/16
21646139,6/1/16,C,4,7/29/16
21646139,6/1/16,C,4,7/9/16
21646601,6/1/16,C,1,6/1/16
21646601,6/1/16,C,1,6/17/16
21646601,6/1/16,C,1,6/2/16
21647221,6/1/16,A,6,7/7/16
21647221,6/1/16,A,6,6/1/16
21647221,6/1/16,A,6,6/26/16
21647794,6/1/16,C,6,6/1/16
21647794,6/1/16,C,6,6/5/16
21648078,6/1/16,C,5,6/1/16
21648078,6/1/16,C,5,6/2/16
21648324,6/1/16,C,1,7/27/16
21648324,6/1/16,C,1,6/1/16
21648732,6/1/16,B,7,2/20/17
21648732,6/1/16,B,7,10/8/16
21648732,6/1/16,B,7,1/15/17
21648732,6/1/16,B,7,8/26/16
21648732,6/1/16,B,7,12/4/16
21648732,6/1/16,B,7,2/18/17
21648732,6/1/16,B,7,12/28/16
21648732,6/1/16,B,7,12/7/16
21648732,6/1/16,B,7,1/4/17
21648732,6/1/16,B,7,10/2/16
21648732,6/1/16,B,7,10/16/16
21648732,6/1/16,B,7,6/5/16
21648732,6/1/16,B,7,4/20/17
21648732,6/1/16,B,7,8/7/16
21648732,6/1/16,B,7,8/14/16
21648732,6/1/16,B,7,9/18/16
21648732,6/1/16,B,7,7/24/16
21648732,6/1/16,B,7,4/5/17
21648732,6/1/16,B,7,9/4/16
21648732,6/1/16,B,7,1/26/17
21648732,6/1/16,B,7,6/8/16
21648732,6/1/16,B,7,8/25/16
21648732,6/1/16,B,7,8/31/16
21648732,6/1/16,B,7,8/28/16
21648732,6/1/16,B,7,6/22/16
21648732,6/1/16,B,7,7/3/16
21648732,6/1/16,B,7,10/9/16
21648732,6/1/16,B,7,7/5/16
21648732,6/1/16,B,7,1/31/17
21648732,6/1/16,B,7,4/16/17
21648732,6/1/16,B,7,12/26/16
21648732,6/1/16,B,7,6/1/16
21648732,6/1/16,B,7,11/27/16
21648732,6/1/16,B,7,2/1/17
21648732,6/1/16,B,7,12/18/16
21648732,6/1/16,B,7,2/19/17
21648732,6/1/16,B,7,2/15/17
21648732,6/1/16,B,7,2/26/17
21648732,6/1/16,B,7,9/28/16
21648732,6/1/16,B,7,7/11/16
21648732,6/1/16,B,7,7/13/16
21648732,6/1/16,B,7,7/14/16
21648732,6/1/16,B,7,10/12/16
21648732,6/1/16,B,7,1/8/17
21648732,6/1/16,B,7,4/18/17
21648732,6/1/16,B,7,9/20/16
21648732,6/1/16,B,7,1/11/17
21648732,6/1/16,B,7,6/29/16
21648732,6/1/16,B,7,4/26/17
21648732,6/1/16,B,7,9/14/16
21648732,6/1/16,B,7,4/12/17
21648732,6/1/16,B,7,1/19/17
21648732,6/1/16,B,7,2/12/17
21648732,6/1/16,B,7,4/9/17
21648732,6/1/16,B,7,1/22/17
21648732,6/1/16,B,7,8/24/16
21648732,6/1/16,B,7,4/7/17
21648732,6/1/16,B,7,4/23/17
21648732,6/1/16,B,7,10/30/16
21648732,6/1/16,B,7,7/6/16
21648732,6/1/16,B,7,7/18/16
21648732,6/1/16,B,7,1/29/17
21648732,6/1/16,B,7,2/8/17
21648732,6/1/16,B,7,6/15/16
21648732,6/1/16,B,7,8/17/16
21648732,6/1/16,B,7,11/8/16
21648732,6/1/16,B,7,4/6/17
21648732,6/1/16,B,7,9/25/16
21648732,6/1/16,B,7,8/10/16
21648732,6/1/16,B,7,6/12/16
21639163,6/1/16,A,1,9/24/16
21639163,6/1/16,A,1,11/30/16
21639163,6/1/16,A,1,9/21/16
21639163,6/1/16,A,1,10/5/16
21639163,6/1/16,A,1,7/26/16
21639163,6/1/16,A,1,3/26/17
21639163,6/1/16,A,1,8/14/16
21639163,6/1/16,A,1,4/2/17
21639163,6/1/16,A,1,6/19/16
21639163,6/1/16,A,1,12/11/16
21639163,6/1/16,A,1,2/8/17
21639163,6/1/16,A,1,2/19/17
21639163,6/1/16,A,1,4/16/17
21639163,6/1/16,A,1,4/22/17
21639163,6/1/16,A,1,3/29/17
21639163,6/1/16,A,1,9/30/16
21639163,6/1/16,A,1,6/22/16
21639163,6/1/16,A,1,1/18/17
21639163,6/1/16,A,1,3/12/17
21639163,6/1/16,A,1,11/6/16
21639163,6/1/16,A,1,7/1/16
21639163,6/1/16,A,1,3/15/17
